id,genres,tag
101322.0,War,Robert Harmon
101337.0,Horror,DVD+AC0-Video
101339.0,Horror,DVD+AC0-Video
101360.0,Thriller,ending-ending kinda ruined it-serial killer-third act-cops-Halle Berry-revenge-serial killer-btaege-suspense-suspense-ending-serial killer-suspense-ending kinda ruined it-ending-revenge-serial killer-suspense-halle berry-serial killer-suspense-revenge-serial killer-suspense
101428.0,Thriller,boring-slow paced
101525.0,Crime,ambitious-Bradley Cooper-corrupt cops-Ryan Gosling-bank robbery-cops-motorcycle-Ryan Gosling-ambitious-Father figures-psychological-Ryan Gosling-Ryan Gosling-bad execution-pretentious-bank robbery-toplist12-DRAMON-MOLT+AF8-LENTA-ambitious-family legacies-Father figures-Derek Cianfrance-Editing-Ryan Gosling-Transitions-bank robbery-corrupt cops-memasa's movies-motorcycle-psychological-Father figures-Derek Cianfrance
101674.0,Horror,zombies-gore-satanism-DVD+AC0-Video-anti+AC0-climax-bad acting-brutal-gore-satanism
101687.0,Crime,Alexandre Moors
101739.0,Horror,possession-remake-dog killing-demons-lovecraftian-remake-remake-fun-horror-inferior remake-Fede Alvarez
101908.0,Thriller,Nudity (Full Frontal)-thought+AC0-provoking
101973.0,Thriller,educationa-really heavy-depressing-ensemble cast-multiple storylines-nudity (topless)-revenge-suicide-internet-masturbation-online relationships-internet-masturbation-suicide-episodic-online relationships-drama-emotional-ensemble film-heavyhanded-Henry Alex Rubin-really heavy
102213.0,War,Jack Gold
102263.0,Horror,ghosts-haunted house-revenge-vengeful spirit
102265.0,Horror,ghosts-haunted house-revenge-vengeful spirit
102447.0,Horror,ghosts-gore-haunted house-vengeful spirit
102509.0,Crime,BD+AC0-R
102684.0,Thriller,beautifully filmed-great soundtrack-photography-beautifully filmed-ending-overdone-ultra+AC0-violence-beautiful-beautiful scenery-beautifully filmed-great acting-great soundtrack-music-Nicolas Winding Refn-overdone-photography-photography +AC0- simply excellent movie+ACE--Ryan Gosling-slow paced-soundtrack-stylized-stylized violence-ultra+AC0-violence-vengeance-violence-Ryan Gosling-slow paced-stylized-vengeance-violence-Hallucinatory-Ryan Gosling-ultra+AC0-violence-beautifully filmed-Ryan Gosling-violence-Bangkok-brutal-revenge-slow-Thailand-Bangkok-beautifully filmed-soundtrack-soundtrack-dull-laconic-Nicolas Winding Refn-sophomoric-character archetypes-oedipal-slow paced-Black comedy-Hallucinatory-Muay thai-violence-Nicolas Winding Refn-beautifully filmed-music-soundtrack-stylized violence-beautifully filmed-Ryan Gosling-soundtrack-ultra+AC0-violence-2014-slow paced
102899.0,Horror,BD+AC0-R-Donald Pleasence-dwarf-Joan Collins
102920.0,Horror,death-exhausted-young parents
102922.0,Thriller,revenge-emotional suffering-financial crisis-pain-suffering-suicide-violence
103103.0,Horror,BD+AC0-R
103130.0,Horror,lovecraftian
103137.0,Crime,based on a true story-Emma Watson-Sofia Coppola-vanity-zeitgeist-Poor acting-based on a true story-black comedy-burglary-celebrity-crime-drugs-vanity-zeitgeist-true story-character development-Emma Watson-soundtrack-Emma Watson-social commentary-Emma Watson-cinematography-Leslie Mann-social commentary-stylish-Sofia Coppola-Emma Watson-Katie Chang
103203.0,Crime,Jamie Chung-modern slavery-sex trafficking
103273.0,Horror,slasher-80s horror-campy-cult film-violent-nudity (topless)
103411.0,Horror,autopsy-dark-doctor-grave robbers-grim-historical-medical study-murder-victorian-BD+AC0-R
103446.0,Horror,ghosts-serial killer-vengeful spirit
103465.0,Thriller,1970s-prostitution-swedish-1970s-politics-prostitution-Sweden-1970s-politics-prostitution-realistic-Mikael Marcimain
103554.0,Thriller,ocean-pirates-cargo ship-cook-drama-engineer-hijack-hostage-indian ocean-pirate-psychological drama-ransom-seaman-somali pirates-thriller-tense-acting-tense-Tobias Lindholm
103574.0,Horror,pregnancy-teen pregnancy-Watched
103736.0,Thriller,good pacing-great acting-weak ending
103816.0,Horror,buddy movie-psychological-zombies
103838.0,Horror,witch-Otakar V+//0Aw//9AKE-vra
103996.0,Thriller,male nudity-nudity (full frontal)-BD+AC0-R
104132.0,Horror,Africa-greed-Sam Katzman-treasure hunt-zombies-zombies-BD+AC0-R-DVD+AC0-R
104231.0,Crime,China-cops-drug trade-Johnnie To
104274.0,Thriller,plot holes
104386.0,Horror,slasher
104388.0,Horror,slasher
104513.0,Horror,campy-clowns-creepy clowns-campy-clowns-cult film
104608.0,Horror,hospital-bloody-hospital-story
104689.0,Horror,Full Moon Entertainment-gore-practical FX-vampires
104691.0,Horror,Full Moon Entertainment-gore-practical FX-vampires
104693.0,Horror,Full Moon Entertainment-gore-gothic horror-low budget-practical FX-vampires
104698.0,Horror,awkward dialogue-great title-island-monster:tree-so bad it's good
104719.0,Horror,Full Moon Entertainment-gore-practical FX-vampires
104746.0,Horror,Clowns-Demons-Full Moon Entertainment-Revenge-clowns
104748.0,Horror,Clowns-Demons-Full Moon Entertainment-Revenge-clowns
104750.0,Horror,Clowns-Demons-Full Moon Entertainment-Revenge-clowns
104772.0,Horror,Full Moon Entertainment-World War II
104849.0,Thriller,prank calls-serial killer-teenagers
104881.0,Thriller,btaegepriority-Christian Bale-revenge-rural-Willem Dafoe-Woody Harrelson-cliche-predictable-Scott Cooper
105130.0,War,acting-cinematography-sound effects-unpredictable-visceral-J+//0Aw//9AKE-nos Sz+//0Aw//9AKE-sz
105135.0,Horror,campy-cult classic-revenge
105375.0,Thriller,Argentina-Latin America-Nazis-South America-true story-Diego Peretti-Argentina-doctor+AC0-patient relationship-dolls-ethics of science-eugenics-German History-landscape-Nazis-Patagonia
105416.0,War,Helma Sanders+AC0-Brahms
105455.0,Horror,FILMMAKING-mockumentary-murder-obsession
105481.0,Horror,campy-low budget-slasher
105499.0,War,Christianity-dutch-Non+AC0-violent-samurai-violence-Christianity-Nagisa +//0Aw//9AJQ-shima
105731.0,Horror,dumbed down original-unnecessary remake-Chlo+//0Aw//9AIP//QDG//0Akv/9AMP//QCC//0Axv/9AJL//QDD//0Ag//9AOL//QCA//0Amv/9AMP//QCC//0Awv/9AKs- Grace Moretz-Stephen King-based on a book-remake-Stephen King-unnecessary remake-based on a book-remake-Stephen King-cgi-Chlo+//0Aw//9AIP//QDG//0Akv/9AMP//QCC//0Awv/9AKs- Grace Moretz-remake-based on a book-Chlo+//0Aw//9AIP//QDC//0Agw-?+//0Aw//9AIP//QDC//0Agv/9AMP//QCC//0Awv/9AKs- Grace Moretz-Chloe Grace Moretz as Carrie-Stephen King-based on a book-Stephen King-Chloe Grace Moretz as Carrie-dumbed down original
105742.0,Thriller,diplomacy-freedom of information-freedom of speach-Hackers-journalism-Wikileaks-Wikileaks-Anti Transparency Taint-Biased Script-Bill Condon-Conservative Tainted-INTP-Misunderstood Protagonist-Modern Hero Protagonist-BD+AC0-R-American spy-Berlin-computer hacker-ego-Kenya-paranoia-Self+AC0-referential-white hair-Wikileaks-computer hacker-diplomacy-freedom of information-computer hacker
105772.0,Horror,mst3k-annoying characters-B+AC0-movie-great title-monster:giant spider-no explanation-teenagers
105886.0,War,Hana Makhmalbaf
105982.0,Crime,nudity (full frontal)
106046.0,Crime,Raul Julia
106054.0,Crime,Jan Verheyen
106200.0,Thriller,death-struggle-hurricane-Hurricane Katrina-Louisiana-natural disaster-New Orleans-add to prospects list-death-struggle
106310.0,War,nudity (topless)
106417.0,Thriller,gay-Gay Character-gay romance-male nudity
106441.0,War,touching-Geoffrey Rush-parental love-touching-adapted from:book-narration-touching-World War II-adapted from:book-touching-sad-sweet-world war ii-books-Geoffrey Rush-Nazis-Sophie Nelisse-writer-based on a book-books-Germany-World War II-antisemitism-boys-children-setting:Nazi Germany-emotional and heroic-meaning of life-tense-adapted from:book-setting:Nazi Germany-adapted from:book-narration-narration-touching-MOLTS+AF8-DEFECTES-MOLT+AF8-CRITICADA-Brian Percival
106590.0,Horror,mockbuster
106702.0,Horror,alter ego-erotic-great ending-great soundtrack-Udo Kier-unintentionally funny
106822.0,Thriller,Frantisek Vl+//0Aw//9AKE-cil
106870.0,Horror,found footage-sequel-sequel-labyrinth-paranormal investigation-supernatural power
106916.0,Crime,based on a true story-Christian Bale-Jennifer Lawrence-amy adams-Anti+AC0-Hero-costumes-long-Anti+AC0-Hero-bittersweet-Christian Bale-lack of development-Louis C.K.-soundtrack-amy adams-Bradley Cooper-Christian Bale-con artists-corruption-costumes-Jennifer Lawrence-Jeremy Renner-light-Louis C.K.-mobster-New Jersey-soundtrack-Slow-amy adams-Bradley Cooper-Christian Bale-con artists-Jennifer Lawrence-1970s-amy adams-based on a true story-Christian Bale-Predictable-Amy Adams-disjointed plot-Jeremy Renner-lack of development-period piece-70s-corruption-David O. Russell-Jeremy Renner-politics-great performances-70s-amy adams-based on a true story-con artists-Cons-corruption-lack of development-long-mobster-New Jersey-Park Avenue-politics-Predictable-Scams-Slow-slow paced-soundtrack-Bradley Cooper-Jennifer Lawrence-soundtrack-con artists-corruption-politics-bittersweet-Bradley Cooper-Christian Bale-Jennifer Lawrence-Louis C.K.-Park Avenue-soundtrack-Anti+AC0-Hero-based on a true story-con artists-corruption-based on a true story-Bradley Cooper-Christian Bale-con artists-corruption-Jennifer Lawrence-Louis C.K.-Anti+AC0-Hero-Bradley Cooper-New Jersey-Christian Bale-R-Bradley Cooper-Christian Bale-Louis C.K.-politics-slow paced-soundtrack-BD+AC0-Video-DVD+AC0-Video-amy adams-Christian Bale-Jennifer Lawrence-Jeremy Renner-Louis C.K.-politics-Christian Bale-Jeremy Renner-Slow-toplist13-based on a true story-bittersweet-Christian Bale-costumes-politics-Jennifer Lawrence-based on a true story-con artists-corruption-New Jersey-romance-USA-Bradley Cooper-Christian Bale-David O. Russell-Jennifer Lawrence-anti+AC0-hero-con artists-Predictable-soundtrack-amy adams-Jennifer Lawrence-stylized-Anti+AC0-Hero-based on a true story-con artists-David O. Russell-great performances-New Jersey-politics-amy adams-christian bale-money-70s-Amy Adams-Anti+AC0-Hero-Bradley Cooper-Christian Bale-Cons-Louis C.K.-Predictable-Scams-Soundtrack-Anti+AC0-Hero-based on a true story-Christian Bale-soundtrack-amy adams-Bechdel Test:Pass-Christian Bale-con artists-Jennifer Lawrence-Jeremy Renner-long-politics-based on a true story-Bechdel Test:Pass-bittersweet-Bradley Cooper-Christian Bale-con artists-corruption-David O. Russell-director+AC0-screenwriter-Jennifer Lawrence-Jeremy Renner-Louis C.K.-mobster-New Jersey-politics-R-R:brief violence-R:pervasive language-R:some sexual content-screenwriter:Eric Singer-Seen 2013-Jennifer Lawrence-amy adams-Anti+AC0-Hero-based on a true story-Bradley Cooper-Christian Bale-corruption-David O. Russell-DIVX-Jennifer Lawrence-Louis C.K.-New Jersey-politics-cynical-amy adams-Bradley Cooper-Jennifer Lawrence-David O. Russell-bittersweet-Christian Bale-con artists-amy adams-costumes-Jennifer Lawrence-light-soundtrack-Bradley Cooper-Christian Bale-David O. Russell-Jennifer Lawrence-Jeremy Renner-Louis C.K.-politics
106996.0,Crime,BD+AC0-R
107213.0,Thriller,dealing with death-delusion-Kaya Scodelario-loss-Loss of child
107224.0,War,Andy De Emmony
107238.0,Crime,Zoran Tadic
107252.0,War,the hour-Peter Lydon-Thaddeus O'Sullivan
107352.0,War,19th century-based on a book-history-US President
107539.0,War,Sergei Loznitsa
107684.0,Horror,Internet-/b/-annoying characters-bad acting-stupid plot
107778.0,Crime,Masaki Kobayashi-Tatsuya Nakadai
107875.0,Crime,BD+AC0-R
107903.0,War,Konrad Wolf
107955.0,Crime,narcotrafico-organized crime-spanish language
108050.0,War,Algeria-boys
108125.0,Crime,William Nigh
108243.0,Horror,atmosphere-cult-dark-First Person Movie-pregnancy-shaky camera-symbolism-boring-plotless-silly-pregnancy
108311.0,Crime,Jean Negulesco
108497.0,Horror,blizzard-generic-Slasher
108577.0,Crime,drugs-Boston-Charlestown-Drugs-Oxycontin
108581.0,Horror,body horror-cult film-gore-science
108709.0,War,based on a book-iraq war-miniseries-realistic-TV miniseries-war-TV miniseries-realistic-war-Simon Cellan Jones-Susanna White
108752.0,War,Matti Kassila
108816.0,Thriller,Anne Wheeler
108949.0,Crime,heist-twist ending-cast-heist-Jay Baruchel
108953.0,Thriller,nudity (topless)-blackmail-fantasy-inner monologue-justice-sexuality
109168.0,Horror,campy-cannibals-cult-gridhouse
109199.0,Horror,anthology
109397.0,Crime,prison-add to prospects list-based on a true story-prison
109441.0,Crime,Andr+//0Aw//9AKk-s Baiz
109448.0,Horror,Iv+//0Aw//9AKE-n Zulueta
109726.0,Horror,based on a book-Oscar Wilde-adapted from:book-author:Oscar Wilde
109771.0,Horror,independent film-post+AC0-apocalyptic-shaky camera-zombies
109893.0,Crime,crime-islam-turkish-+//0Aw//9AJY-zg+//0Aw//9ALw-r Yildirim
109985.0,Thriller,BD+AC0-R
110036.0,Horror,Technirama-horror-surreal-vampires
110086.0,Horror,cemetery-Danielle Harris-mass murder-nudity (topless)-nudity (topless)
110167.0,Crime,galabru-poiret-psychological torment-Bertrand Tavernier
110169.0,Thriller,Olivier Marchal
110225.0,Horror,demons-exorcism-made for TV-succubus-Robert Mandel
110235.0,Crime,male prostitute-anal sex-gay-Gay Interest-Gay Lead Character-gay relationship-male-Male Full Frontal Nudity-male nudity-male prostitute-Nudity (Full Frontal)-penis-prostitution-male prostitute
110273.0,War,based on a play-France-Paris-World War II-Andr+//0Aw//9AIP//QDC//0AqQ- Dussollier-Andre Dussolier-Burghart Klau+//0Aw//9AIM-?ner-France-French-French Film-Niels Arestrup-Robert Stadlober-Volker Schl+//0Aw//9ALY-ndorff
110342.0,Crime,K+//0Aw//9ALQ-ji Wakamatsu
110433.0,Thriller,finance-financial crisis-espionage-love story-plot twist
110451.0,Horror,Badly written-Erin Richards-predictable-premise-Sam Claflin-scary
110493.0,Crime,police
110591.0,Horror,horror-mindfuck-suspenseful
110611.0,Thriller,plot twist-revenge-thriller-80s-Jim Mickle-Michael C. Hall-Jim Mickle
110820.0,Crime,William Wyler
110858.0,Thriller,Michael Apted
110884.0,War,diplomacy-ninja-Osaka Castle-politics-Raizo Ichikawa-seen-Tokuz+//0Aw//9ALQ- Tanaka
110982.0,Horror,13/13
111247.0,Crime,blindness-criminal mastermind-evil protagonist-masseur-rape-seen-Shintaro Katsu-Kazuo Mori
111259.0,Thriller,bad acting
111290.0,Crime,Latin America-Mexico-Amat Escalante
111314.0,War,Thaddeus O'Sullivan-Brendan Gleeson-Churchill-history-politics-World War II
111345.0,Crime,Criterion-Rainer Werner Fassbinder
111370.0,War,Hajrudin Krvavac
111373.0,Horror,possession-supernatural-nudity (full frontal)
111570.0,Horror,tedious-understated
111815.0,Crime,Ching+AC0-Po Wong
112091.0,Thriller,Anna
112444.0,Horror,Angel Dust-cheetah-cheetah chase scene-Creature Feature-drugs-eco+AC0-horror-elephants-ending-lions-nature strikes back-PCP-rats-real animal cruelty-real animal deaths-zoo
112446.0,Thriller,Brian Welsh
112556.0,Thriller,adultery-based on a book-Ben Affleck-Infidelity-meticulous-mindfuck-murder-Neal Patrick Harris-Psychopathy-unpredictable-mindfuck-Psychopathy-unpredictable-failed marriage-Psychopathy-unpredictable-based on a book-Ben Affleck-good adaptation-good adaptation of the book-marriage-meticulous-mindfuck-crazy wife-crime-the wife did it-based on a book-Ben Affleck-good adaptation-unpredictable-adultery-false accusation-Infidelity-marriage-mindfuck-murder-Psychopathy-David Fincher-Emily Ratajkowski-Infidelity-marriage-Neil Patrick Harris-mindfuck-mindfuck-unpredictable-Psychopathy-David Fincher-mindfuck-Neal Patrick Harris-Psychopathy-Rosamund Pike-unpredictable-Ben Affleck-David Fincher-Neal Patrick Harris-mindfuck-Predictable Twist-adultery-Ben Affleck-false accusation-good adaptation-Infidelity-marriage-meticulous-mindfuck-murder-Psychopathy-unpredictable-Rosamund Pike-David Fincher-clever-intense-psychothriller-+ACI-Der er s+//0Aw//9AKU-gar en 'nu skal jeg fort+//0Aw//9AKY-lle hvad jeg egentlig gjorde sekvens-+ACI-Nogle af de f+//0Aw//9ALg-rste scener hvor de to m+//0Aw//9ALg-der hinanden er noget af det mest corny jeg har set-adultery-2015 Academy Award Nomination BEST ACTRESS-Academy Award Nominee-adultery-Ben Affleck-David Fincher-false accusation-Rosamund Pike-unpredictable-Ben Affleck-David Fincher-mindfuck-Psychopathy-unpredictable-David Fincher-mindfuck-unpredictable-Darkly OTT and Funny-David Fincher-Predictable Twist-David Fincher-Blackmail-meticulous-murder-Psychopathy-unpredictable-mindfuck-David Fincher-false accusation-Psychopathy-Ben Affleck-interesting-annoying-feminazi-idiotic-based on a book-nudity (topless)-wrongly accused-Ben Affleck-David Fincher-marriage-Predictable Twist-Psychopathy-puzzles-Psychopathy-revenge-smart woman-unexpected ending-Carrie Coon-David Fincher-Neal Patrick Harris-Psychopathy-David Fincher-mindfuck-unpredictable-mindfuck-Psychopathy-unpredictable-Ben Affleck-David Fincher-mindfuck-Psychopathy-Rosamund Pike-unpredictable-Ben Affleck-Psychopathy-Rosamund Pike-unpredictable-psychological torment-thought+AC0-provoking-twists +ACY- turns-David Fincher-mindfuck-Psychopathy-unpredictable-Ben Affleck-David Fincher-false accusation-unpredictable-David Fincher-Psychopathy-unpredictable-mindfuck-Predictable Twist-Rosamund Pike-marriage-murder-Psychopathy-unpredictable-based on a book-marriage-meticulous-mindfuck-Neal Patrick Harris-unpredictable-David Fincher-unpredictable-Ben Affleck-meticulous-Narration-Predictable Twist-unpredictable-David Fincher-mindfuck-David Fincher-false accusation-mindfuck-murder-Neal Patrick Harris-Psychopathy-Rosamund Pike-toplist14-David Fincher-false accusation-marriage-Neal Patrick Harris-Psychopathy-suspense-unpredictable-blackmail-Good adaptation-good adaptation of the book-unpredictable-adultery-false accusation-imdb top 250-murder-USA-close to the book-Psychopathy-unpredictable-good adaptation-Ben Affleck-David Fincher-mindfuck-Neal Patrick Harris-Psychopathy-unpredictable-David Fincher-good adaptation-meticulous-mindfuck-murder-Predictable Twist-unpredictable-mindfuck-Psychopathy-unpredictable-mindfuck-predictable-extraordinary couple-rigirous-thrilling-drama-mystery-thriller-adultery-femme fatale-surprise ending-Ben Affleck-Blackmail-Carrie Coon-Kim Dickens-Narration-Neal Patrick Harris-Predictable Twist-Rosamund Pike-Sela Ward-Movies I've watched-more than meets the eye-slow burn-wonderful surprise movie-drama-marriage-rural living-psychothriller-reviewed-mystery-suspence-thriller-mindfuck-Psychopathy-unpredictable-marriage-mindfuck-Psychopathy-unpredictable-Rosamund Pike-adapted from:book-author+AC0-screenwriter-author:Gillian Flynn-Bechdel Test:Pass-Ben Affleck-brother sister relationship-David Fincher-diary-extramarital affair-false accusation-imdb top 250-lake house-male infidelity-manipulative personality-marriage-meticulous-mindfuck-missing wife-Missouri-murder-New York City-Oscar Nominee: Lead Actres-Psychopathy-R-R:a scene of bloody violence-R:language-R:some strong sexual content/nudity-Rosamund Pike-Seen 2015-sex scene-twins-unpredictable-wedding anniversary-sadist-mindfuck-unpredictable-good adaptation-meticulous-perfect-author:Gillian Flynn-David Fincher-marriage-masterpiece-psychothriller-unpredictable-David Fincher-anti feminist-irrealist-suspense-good adaptation-David Fincher-mindfuck-Psychopathy-unpredictable-Ben Affleck-Carrie Coon-David Fincher-mindfuck-Psychopathy-Rosamund Pike-2014
